Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Profit Margin,Sales Share,Sales Rank,Profit Rank,Product Type
Office Supplies,Art,"OIC #2 Pencils, Medium Soft",30.83,8.15,17,0.057142857,0.264352903,1.34E-05,1740,1428,Problem Product
Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,573.65,126.81,16,0.05,0.221058136,0.000249772,689.5,499,Problem Product
Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.35,9,0,0.30002022,8.61E-05,1094.5,787,Problem Product
Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.49,26.28,4,0.066666667,0.211101293,5.42E-05,1294,1134,Problem Product
Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,705.2,111.55,22,0.1,0.158182076,0.000307051,622,553,Problem Product
Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,67.94,16,0,0.290044399,0.00010199,1041,731,Problem Product
Office Supplies,Art,Peel-Off China Markers,287.97,109.42,31,0.085714286,0.379970136,0.000125385,949,560,Problem Product
Office Supplies,Art,Pencil and Crayon Sharpener,29.34,3.76,16,0.15,0.128152693,1.28E-05,1753,1492.5,Problem Product
Office Supplies,Art,Prang Colored Pencils,90.56,38.84,32,0.057142857,0.428886926,3.94E-05,1431,995,Problem Product
Office Supplies,Art,Prang Drawing Pencil Set,100.08,27.06,39,0.072727273,0.270383693,4.36E-05,1378,1124,Problem Product
Office Supplies,Art,Prang Dustless Chalk Sticks,38.97,18.81,24,0.075,0.482678984,1.70E-05,1696,1244,Problem Product
Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.65,19.44,29,0.085714286,0.238089406,3.56E-05,1483,1235,Problem Product
Office Supplies,Art,Prismacolor Color Pencil Set,436.47,155.55,24,0.085714286,0.356381882,0.000190043,816,438,Problem Product
Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",15.47,6.1,8,0.1,0.394311571,6.74E-06,1808,1458,Problem Product
Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",80.59,34.16,15,0.085714286,0.42387393,3.51E-05,1488,1043,Problem Product
Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,75.63,15.63,30,0.057142857,0.206664022,3.29E-05,1510,1291,Problem Product
Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.4,5,0,0.309859155,6.18E-06,1812,1486,Problem Product
Office Supplies,Art,SANFORD Major Accent Highlighters,209.57,77.87,30,0.028571429,0.371570358,9.12E-05,1073,680,Problem Product
Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,565.39,140.94,14,0.05,0.249279259,0.000246176,695,467,Problem Product
Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",73.15,20.74,26,0.04,0.283526999,3.19E-05,1519,1220,Problem Product
Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.92,17.87,15,0.05,0.389155052,2.00E-05,1662,1256.5,Problem Product
Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",47.08,14.59,11,0,0.309898046,2.05E-05,1653,1317,Problem Product
Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.24,14,0,0.280272109,1.28E-05,1752,1425,Problem Product
Office Supplies,Art,Sanford Liquid Accent Highlighters,149.63,48.62,24,0.08,0.324934839,6.52E-05,1216,892,Problem Product
Office Supplies,Art,Sanford Pocket Accent Highlighters,22.4,9.64,14,0,0.430357143,9.75E-06,1782,1394,Problem Product
Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.66,49.8,7,0.2,0.237527425,9.13E-05,1072,877,Problem Product
Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.8,13.55,14,0,0.439935065,1.34E-05,1741,1340,Problem Product
Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.08,42.79,19,0.142857143,0.155554748,0.000119772,971,950,Problem Product
Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,293.7,63.01,24,0.05,0.214538645,0.00012788,945,761,Problem Product
Office Supplies,Art,Staples in misc. colors,478.82,124.06,86,0.063157895,0.259095276,0.000208483,770,508,Problem Product
Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.46,3,0,0.360089186,7.81E-06,1797,1450,Problem Product
Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,37.52,10.58,6,0.066666667,0.281982942,1.63E-05,1707,1379,Problem Product
Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,100.94,20.65,20,0.166666667,0.204576976,4.40E-05,1374,1221,Problem Product
Office Supplies,Binders,3-ring staple pack,42.11,16.69,26,0.1,0.396342911,1.83E-05,1683,1274,Problem Product
Office Supplies,Binders,3M Organizer Strips,83.16,10.16,26,0.385714286,0.122174122,3.62E-05,1476,1384,Problem Product
Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",147.03,50.71,44,0.161538462,0.3448956,6.40E-05,1223,865,Problem Product
Office Supplies,Binders,ACCOHIDE Binder by Acco,65.25,19.29,21,0.225,0.295632184,2.84E-05,1565,1236,Problem Product
Office Supplies,Binders,Acco 3-Hole Punch,137.54,55.53,36,0.233333333,0.403737095,5.99E-05,1253,817,Problem Product
Office Supplies,Binders,Acco D-Ring Binder w/DublLock,235.18,-102.84,31,0.622222222,-0.437282082,0.0001024,1037,1731,Problem Product
Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",287.87,64.14,39,0.29,0.222808907,0.000125341,950,756,Problem Product
Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,11.48,-5.74,6,0.6,-0.5,5.00E-06,1827,1604,Problem Product
Office Supplies,Binders,Acco Expandable Hanging Binders,38.92,1.03,11,0.35,0.026464543,1.69E-05,1697,1533,Problem Product
Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",409.99,111.28,36,0.29,0.271421254,0.000178513,834,555,Problem Product
Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",122.18,7.45,28,0.4,0.06097561,5.32E-05,1300,1439,Problem Product
Office Supplies,Binders,Acco Hanging Data Binders,41.92,8.22,17,0.328571429,0.196087786,1.83E-05,1684,1426.5,Problem Product
Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",175.38,73.86,37,0.114285714,0.421142662,7.64E-05,1150,701,Problem Product
Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",62.95,-0.16,23,0.55,-0.0025417,2.74E-05,1573,1565,Problem Product
Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",67.25,19.69,17,0.26,0.292788104,2.93E-05,1547,1233.5,Problem Product
Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",59.83,13.18,24,0.3,0.220290824,2.61E-05,1589,1345,Problem Product
Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",63.64,-13.9,37,0.5625,-0.218416091,2.77E-05,1571,1642,Problem Product
Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",131.1,18.44,45,0.463636364,0.140655988,5.71E-05,1275.5,1249,Problem Product
Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,34.9,28,0.155555556,0.381671041,3.98E-05,1424,1038,Problem Product
Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.26,8.67,10,0.475,0.101688951,3.71E-05,1459,1414,Problem Product
Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,38.64,-4.88,29,0.5375,-0.126293996,1.68E-05,1699,1599.5,Problem Product
Office Supplies,Binders,Acco Translucent Poly Ring Binders,91.72,16.28,31,0.3125,0.177496729,3.99E-05,1420,1281,Problem Product
Office Supplies,Binders,Accohide Poly Flexible Ring Binders,43.75,-19.83,34,0.5375,-0.453257143,1.90E-05,1676.5,1657,Problem Product
Office Supplies,Binders,Aluminum Screw Posts,354.02,41.19,41,0.436363636,0.116349359,0.000154144,880,971,Problem Product
Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",197.83,35.33,42,0.33,0.178587676,8.61E-05,1093,1030,Problem Product
Office Supplies,Binders,Angle-D Ring Binders,39.38,-1.97,14,0.533333333,-0.050025394,1.71E-05,1695,1576,Problem Product
Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",137.81,-14.42,27,0.383333333,-0.104636819,6.00E-05,1252,1643,Problem Product
Office Supplies,Binders,Avery Arch Ring Binders,1318.87,87.15,40,0.39,0.066079295,0.000574248,432,647,Problem Product
Office Supplies,Binders,Avery Binder Labels,26.07,9.88,8,0.225,0.37897967,1.14E-05,1764,1389,Problem Product
Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,91.74,16.73,26,0.3625,0.1823632,3.99E-05,1419,1273,Problem Product
Office Supplies,Binders,Avery Durable Binders,87.26,13.83,50,0.333333333,0.158491863,3.80E-05,1449,1332,Problem Product
Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",116.22,37.5,34,0.328571429,0.322663913,5.06E-05,1321,1007,Problem Product
Office Supplies,Binders,Avery Durable Poly Binders,82.95,-15.59,33,0.533333333,-0.187944545,3.61E-05,1477,1646,Problem Product
Office Supplies,Binders,Avery Durable Slant Ring Binders,51.48,-23.76,19,0.62,-0.461538462,2.24E-05,1626.5,1667,Problem Product
Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,90.71,12.44,36,0.488888889,0.137140337,3.95E-05,1430,1358,Problem Product
Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",89.55,13.6,36,0.366666667,0.151870463,3.90E-05,1434,1339,Problem Product
Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",239.46,37.82,17,0.425,0.157938695,0.000104263,1030,1006,Problem Product
Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.81,-0.7,19,0.45,-0.007013325,4.35E-05,1380,1569,Problem Product
Office Supplies,Binders,Avery Hanging File Binders,105.84,21.87,26,0.25,0.206632653,4.61E-05,1359,1203,Problem Product
Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,110.49,29.24,28,0.216666667,0.264639334,4.81E-05,1336,1102,Problem Product
Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,170.99,29.72,41,0.35,0.173811334,7.45E-05,1163,1093,Problem Product
Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,31.59,-7.04,24,0.614285714,-0.222855334,1.38E-05,1738,1610,Problem Product
Office Supplies,Binders,Avery Hole Reinforcements,116.52,14.84,32,0.411111111,0.12736011,5.07E-05,1320,1313,Problem Product
Office Supplies,Binders,Avery Legal 4-Ring Binder,258.05,90.21,16,0.325,0.349583414,0.000112357,1002,630,Problem Product
Office Supplies,Binders,Avery Metallic Poly Binders,135.81,43.43,31,0.3,0.319784994,5.91E-05,1266,941.5,Problem Product
Office Supplies,Binders,Avery Non-Stick Binders,217.31,43.56,71,0.34,0.200450969,9.46E-05,1057,938,Problem Product
Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,68.17,30.85,12,0.066666667,0.452545108,2.97E-05,1543,1078,Problem Product
Office Supplies,Binders,Avery Poly Binder Pockets,78.04,14.77,34,0.25,0.189261917,3.40E-05,1499,1314,Problem Product
Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,191.35,29.41,21,0.342857143,0.153697413,8.33E-05,1113,1098,Problem Product
Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,115.24,42.3,16,0.233333333,0.367060049,5.02E-05,1323,956,Problem Product
Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,197.17,-69.57,32,0.528571429,-0.352842725,8.58E-05,1099,1714,Problem Product
Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,28.52,-16.15,41,0.575,-0.566269285,1.24E-05,1756,1647,Problem Product
Office Supplies,Binders,Avery Round Ring Poly Binders,36.92,12.29,17,0.3,0.332881907,1.61E-05,1712,1360,Problem Product
Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,143.01,-2.19,41,0.536363636,-0.015313614,6.23E-05,1237,1581,Problem Product
Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",314.54,-0.01,15,0.45,-3.18E-05,0.000136954,927,1564,Problem Product
Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",545.03,85.23,22,0.5,0.156376713,0.000237311,709,652,Problem Product
Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.82,-4.93,25,0.616666667,-0.190937258,1.12E-05,1769,1601,Problem Product
Office Supplies,Binders,Binder Posts,57.41,7.81,16,0.45,0.136039018,2.50E-05,1601,1431,Problem Product
Office Supplies,Binders,Binding Machine Supplies,667.99,182.6,32,0.188888889,0.273357386,0.000290849,641,395,Problem Product
Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",45.5,15.56,16,0.275,0.341978022,1.98E-05,1664,1292,Problem Product
Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",86,15.09,21,0.4,0.175465116,3.74E-05,1455,1305,Problem Product
Office Supplies,Binders,Canvas Sectional Post Binders,422.64,59.07,28,0.333333333,0.139764338,0.000184021,826,791,Problem Product
Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,209.3,26.5,40,0.25,0.126612518,9.11E-05,1074,1132,Problem Product
Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.73,4.37,41,0.455555556,0.031960799,5.95E-05,1259,1487,Problem Product
Office Supplies,Binders,Cardinal Hold-It CD Pocket,38.3,-12.46,12,0.5,-0.325326371,1.67E-05,1700,1635,Problem Product
Office Supplies,Binders,Cardinal Holdit Business Card Pockets,87.63,22.89,25,0.2375,0.261211914,3.82E-05,1446,1185,Problem Product
Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,100.46,38.73,16,0.133333333,0.385526578,4.37E-05,1376,996,Problem Product
Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,40.32,12.6,15,0.2,0.3125,1.76E-05,1691,1357,Problem Product
Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",178.99,5.41,37,0.41,0.030225152,7.79E-05,1135,1472,Problem Product
Office Supplies,Binders,Cardinal Slant-D Ring Binders,119.92,46.06,17,0.18,0.384089393,5.22E-05,1309,915.5,Problem Product
Office Supplies,Binders,Catalog Binders with Expanding Posts,1089.93,-242.21,36,0.5125,-0.222225281,0.000474565,492,1786,Problem Product
Office Supplies,Binders,Clear Mylar Reinforcing Strips,377.54,90.27,29,0.414285714,0.239100493,0.000164384,860,629,Problem Product
Office Supplies,Binders,Computer Printout Index Tabs,11.08,-2.02,15,0.5,-0.182310469,4.82E-06,1828,1578,Problem Product
Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,215.11,66.69,35,0.24,0.310027428,9.37E-05,1064,743,Problem Product
Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",124.6,42.04,26,0.2,0.337399679,5.43E-05,1292,959,Problem Product
Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,504.25,88.24,33,0.328571429,0.174992563,0.000219555,743,641,Problem Product
Office Supplies,Binders,Durable Pressboard Binders,37.24,15.09,11,0.1,0.405209452,1.62E-05,1709,1305,Problem Product
Office Supplies,Binders,Economy Binders,29.96,9.81,19,0.3,0.327436582,1.30E-05,1744,1390,Problem Product
Office Supplies,Binders,Fellowes Binding Cases,271.44,71.96,31,0.28,0.265104627,0.000118187,974,713,Problem Product
Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,102.26,-4.42,34,0.411111111,-0.043223157,4.45E-05,1369,1595,Problem Product
Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,4181.76,693.56,38,0.322222222,0.165853612,0.001820776,143,119,Problem Product
Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,8070.2,2518.06,27,0.233333333,0.312019529,0.003513839,44,15,Problem Product
Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,27453.38,7753.06,31,0.24,0.282408213,0.011953452,2,2,Start Product
Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,133.86,21.82,14,0.4,0.163006126,5.83E-05,1270,1204,Problem Product
Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.52,-3.21,42,0.43,-0.017587114,7.95E-05,1125,1587,Problem Product
Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,142.04,18.93,13,0.383333333,0.133272318,6.18E-05,1239,1240,Problem Product
Office Supplies,Binders,GBC Binding covers,137.27,58.93,11,0.066666667,0.42929992,5.98E-05,1255,793,Problem Product
Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,13.64,15,0.375,0.099970683,5.94E-05,1261,1338,Problem Product
Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,4209.81,1052.46,15,0.325,0.250001782,0.00183299,139,68,Problem Product
Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,6785.14,494.42,23,0.4125,0.072868062,0.002954312,64,175,Problem Product
Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,2954.44,489.65,27,0.25,0.165733608,0.00128639,210,178,Problem Product
Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,17965.07,-1878.17,27,0.45,-0.104545654,0.007822155,9,1858,High Sales But Low Profit
Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,2264.89,569.4,50,0.34,0.251402938,0.000986154,273,141,Problem Product
Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,4322.81,1592.48,23,0.216666667,0.368390006,0.001882191,135,35,Problem Product
Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,19823.48,2233.5,37,0.3,0.11266942,0.008631324,5,18,High Sales But Low Profit
Office Supplies,Binders,GBC Durable Plastic Covers,369.59,14.31,34,0.35,0.03871858,0.000160923,867,1322,Problem Product
Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,19024.5,760.98,48,0.522222222,0.04,0.008283441,6,99,High Sales But Low Profit
Office Supplies,Binders,GBC Imprintable Covers,241.56,39.96,36,0.3625,0.165424739,0.000105177,1024,980,Problem Product
Office Supplies,Binders,GBC Instant Index System for Binding Systems,71.93,-12.43,19,0.48,-0.172806896,3.13E-05,1528,1634,Problem Product
Office Supplies,Binders,GBC Instant Report Kit,164.98,3.23,50,0.492307692,0.019578131,7.18E-05,1178,1505,Problem Product
Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",146.99,18.4,17,0.35,0.125178584,6.40E-05,1224,1250,Problem Product
Office Supplies,Binders,GBC Linen Binding Covers,207.57,-82.41,18,0.55,-0.397022691,9.04E-05,1078,1728,Problem Product
Office Supplies,Binders,GBC Personal VeloBind Strips,156.92,-11.27,27,0.428571429,-0.071820036,6.83E-05,1193,1627,Problem Product
Office Supplies,Binders,GBC Plastic Binding Combs,172.7,59.77,30,0.26,0.346091488,7.52E-05,1156,780,Problem Product
Office Supplies,Binders,GBC Plasticlear Binding Covers,68.88,-68.43,23,0.728571429,-0.993466899,3.00E-05,1538,1712,Problem Product
